customer_state,total_payment_value,payment_count,principal_payment_type,total_freight,total_weight_g,total_volume_cm3,seller_state_count,category_count,principal_category_by_price,principal_seller_state_by_price,distancia_km
SP,264.24,1,credit_card,39.54,1050,54000,1,1,beleza_saude,SP,450.520815
SP,88.27,1,credit_card,18.37,371,5120,1,1,beleza_saude,RJ,401.788554
SP,113.67,1,boleto,14.77,900,4320,1,1,esporte_lazer,PR,442.588897
SP,253.01,1,boleto,14.01,683,18600,1,1,brinquedos,SP,189.756902
SP,32.43,1,credit_card,7.44,150,1512,1,1,informatica_acessorios,SP,3.958761
SP,73.56,1,credit_card,15.56,450,704,1,1,relogios_presentes,SP,21.055538
SP,147.94,1,boleto,12.45,150,12800,1,1,beleza_saude,SP,503.302646
RJ,179.04,1,credit_card,27.14,4338,2856,1,1,relogios_presentes,SP,546.285695
SP,116.97,1,credit_card,12.07,1700,2800,1,1,utilidades_domesticas,SP,83.824426
RJ,92.3,1,credit_card,14.3,250,640,1,1,relogios_presentes,SP,367.374242
RJ,70.12,1,credit_card,15.13,900,2560,1,1,cama_mesa_banho,SP,591.440957
SP,63.35,1,credit_card,17.45,2033,4488,1,1,beleza_saude,SP,173.269679
RJ,294.7,1,credit_card,16.7,269,2431,1,1,relogios_presentes,SP,538.932398
SP,163.68,1,credit_card,23.78,1223,18400,1,1,esporte_lazer,RJ,434.27804
RJ,2024.31,1,credit_card,109.73,24050,144000,1,1,cama_mesa_banho,SP,351.673164
RJ,255.84,1,credit_card,36.04,3000,8004,1,1,cama_mesa_banho,SP,433.069361
SP,121.87,1,credit_card,11.97,6050,36000,1,1,esporte_lazer,SP,117.379279
SP,248.91,1,credit_card,29.91,10700,88000,1,1,moveis_decoracao,SP,28.580877
SP,71.07,1,credit_card,13.07,200,352,1,1,relogios_presentes,SP,137.398092
SP,23.68,1,credit_card,7.78,418,3276,1,1,esporte_lazer,SP,13.149715
RJ,209.11,1,credit_card,19.21,333,4335,1,1,beleza_saude,SP,848.037021
SP,33.23,1,credit_card,8.33,500,3600,1,1,informatica_acessorios,SP,21.441318
SP,21.59,1,boleto,7.39,150,5984,1,1,esporte_lazer,SP,10.488964
RJ,198.56,1,credit_card,40.56,1200,18018,1,1,utilidades_domesticas,PR,670.21375
SP,85.8,1,credit_card,7.8,250,640,1,1,relogios_presentes,SP,46.327824
SP,196.29,1,credit_card,14.29,1350,8424,1,1,esporte_lazer,SP,301.225224
SP,145.86,1,credit_card,26.16,420,5040,1,1,informatica_acessorios,SP,23.761909
SP,57.68,1,credit_card,7.78,1110,3762,1,1,beleza_saude,SP,50.550918
SP,138.21,1,credit_card,39.24,1950,42000,1,1,moveis_decoracao,SP,16.542736
SP,153.5,1,credit_card,13.6,2600,40467,1,1,cama_mesa_banho,SP,8.25519
SP,228.49,1,boleto,28.69,3000,48000,1,2,cama_mesa_banho,SP,21.039435
RJ,119.84,1,credit_card,19.94,1250,5544,1,1,beleza_saude,PR,833.659123
SP,107.89,1,credit_card,8.89,400,1008,1,1,informatica_acessorios,SP,85.736814
SP,46.39,1,credit_card,7.39,100,640,1,1,relogios_presentes,SP,79.647885
RJ,96.02,1,credit_card,21.02,2500,14400,1,1,moveis_decoracao,SP,974.300793
RJ,486.3,1,boleto,19.3,750,27000,1,1,beleza_saude,SP,386.183299
SP,83.41,1,credit_card,13.51,1038,25256,1,1,utilidades_domesticas,SP,195.532783
SP,147.45,1,credit_card,12.45,2150,12000,1,1,cama_mesa_banho,SP,172.521098
SP,124.85,1,credit_card,14.85,1000,8000,1,1,esporte_lazer,PR,525.025865
SP,202.79,1,boleto,41.89,5650,14904,1,1,moveis_decoracao,MG,421.676793
SP,64.62,1,credit_card,12.7,900,4200,1,1,moveis_decoracao,SP,292.135142
SP,132.13,1,credit_card,12.23,1100,8866,1,1,moveis_decoracao,SP,317.264416
SP,171.3,1,credit_card,71.3,11700,72000,1,1,esporte_lazer,SP,167.519847
SP,82.39,1,credit_card,7.39,150,768,1,1,informatica_acessorios,SP,10.290274
SP,161.97,1,credit_card,12.07,1550,7616,1,1,cama_mesa_banho,SP,131.06242
SP,31.77,1,credit_card,7.78,100,4500,1,1,beleza_saude,SP,40.409394
SP,56.86,1,credit_card,10.96,600,1800,1,1,moveis_decoracao,SP,330.583767
RJ,110.7,1,credit_card,42.72,4050,17280,1,1,utilidades_domesticas,SP,355.32025
RJ,139.24,1,credit_card,9.25,500,352,1,1,relogios_presentes,RJ,22.003014
SP,118.03,1,credit_card,8.03,150,8000,1,1,beleza_saude,SP,5.927354
SP,70.72,1,credit_card,11.73,200,3960,1,1,beleza_saude,SP,17.89758
SP,864.13,1,credit_card,14.14,1200,2850,1,1,relogios_presentes,SP,25.186548
RJ,50.74,1,credit_card,20.84,250,10000,1,1,relogios_presentes,SP,580.915756
SP,126.6,1,credit_card,7.7,342,2592,1,1,relogios_presentes,SP,9.955627
RJ,64.11,1,credit_card,16.11,540,2380,1,1,informatica_acessorios,SP,268.429891
SP,171.01,1,credit_card,20.11,643,12825,1,1,informatica_acessorios,PR,538.14207
SP,22.29,1,boleto,7.39,150,10560,1,1,beleza_saude,SP,43.330786
SP,254.76,1,credit_card,27.62,1670,23760,1,1,cama_mesa_banho,SP,295.304038
SP,241.21,1,credit_card,12.21,400,6555,1,1,relogios_presentes,SP,68.335551
SP,171.62,1,credit_card,23.62,850,8349,1,1,moveis_decoracao,PR,524.787573
SP,45.52,1,boleto,13.52,2600,12167,1,1,beleza_saude,SP,39.224538
SP,150.04,1,credit_card,16.05,2146,16632,1,1,cama_mesa_banho,SP,300.488337
RJ,85.55,1,credit_card,19.65,675,25200,1,1,cama_mesa_banho,SP,568.881523
RJ,225.96,1,credit_card,35.82,2700,12740,1,2,moveis_decoracao,SP,575.810453
SP,129.9,1,credit_card,15.91,1350,13125,1,1,cama_mesa_banho,SP,311.929309
SP,133.86,1,boleto,24.06,9025,71910,1,1,brinquedos,SP,160.154658
SP,53.27,1,credit_card,13.37,1350,21000,1,1,moveis_decoracao,SP,79.169623
SP,22.28,1,credit_card,8.29,200,3750,1,1,beleza_saude,SP,20.254361
SP,204.18,1,credit_card,20.12,387,5136,1,1,informatica_acessorios,SP,89.272243
SP,68.88,1,credit_card,8.88,950,15625,1,1,moveis_decoracao,SP,16.556406
RJ,79.61,1,credit_card,14.62,200,3960,1,1,beleza_saude,SP,503.865988
SP,131.27,1,credit_card,13.27,444,4480,1,1,relogios_presentes,SP,346.409065
RJ,198.66,1,credit_card,30.68,1400,5120,1,1,cama_mesa_banho,SP,774.67383
SP,373.17,1,credit_card,23.27,900,11400,1,1,beleza_saude,PR,316.186195
SP,80.73,1,credit_card,11.73,700,8736,1,1,esporte_lazer,SP,21.192649
RJ,76.58,1,credit_card,19.59,850,18000,1,1,cama_mesa_banho,SP,602.204279
SP,32.99,1,credit_card,14.1,363,4284,1,1,esporte_lazer,RJ,341.074759
SP,82.73,1,credit_card,12.83,800,23625,1,1,cama_mesa_banho,SP,289.62626
SP,117.47,1,credit_card,9.57,683,3780,1,1,beleza_saude,SP,9.812124
SP,118.68,1,boleto,13.08,750,12800,1,1,cama_mesa_banho,SP,291.011358
SP,94.77,1,credit_card,14.87,1383,20000,1,1,cama_mesa_banho,SP,317.154249
SP,329.55,1,credit_card,34.55,7950,32760,1,1,moveis_decoracao,PR,355.946735
SP,117.46,1,credit_card,36.46,800,50336,1,1,esporte_lazer,PR,797.671625
SP,276.68,1,credit_card,51.18,3400,26250,1,1,esporte_lazer,SP,7.675066
RJ,128.26,1,credit_card,8.26,150,3000,1,1,esporte_lazer,RJ,21.74266
SP,62.65,1,credit_card,11.75,600,2400,1,1,moveis_decoracao,SP,295.078737
SP,98.16,1,credit_card,8.98,750,18375,1,1,utilidades_domesticas,SP,113.156311
SP,71.62,1,credit_card,11.92,650,1456,1,1,beleza_saude,SP,405.48805
SP,338.77,1,credit_card,13.77,400,2992,1,1,beleza_saude,SP,294.433976
RJ,101.16,1,credit_card,22.26,180,2210,1,1,informatica_acessorios,PR,905.18701
SP,58.99,1,credit_card,9.09,400,3750,1,1,moveis_decoracao,SP,84.146662
SP,99.78,1,credit_card,11.82,1400,6877,1,1,beleza_saude,SP,23.076384
SP,40.58,1,credit_card,18.26,200,2378,1,1,informatica_acessorios,MG,469.827828
SP,37.86,1,boleto,10.96,114,5168,1,1,beleza_saude,SP,10.657157
SP,215.55,1,credit_card,54.3,5600,123680,1,1,brinquedos,SP,99.244292
SP,37.44,1,credit_card,12.69,800,10000,1,1,moveis_decoracao,SP,296.740923
SP,29.34,1,credit_card,9.44,1388,9486,1,1,esporte_lazer,SP,60.260827
SP,31.33,1,credit_card,7.43,300,2720,1,1,relogios_presentes,SP,22.719199
SP,52.34,1,credit_card,16.44,250,2378,1,1,informatica_acessorios,MG,469.074996
SP,418.17,1,boleto,29.17,3450,80000,1,1,esporte_lazer,SP,26.614947
SP,195.17,1,boleto,25.27,8600,55125,1,1,utilidades_domesticas,SP,385.340818
SP,41.68,1,credit_card,7.78,250,1925,1,1,utilidades_domesticas,SP,49.716189
SP,79.33,1,credit_card,9.34,500,4180,1,1,brinquedos,SP,20.906502
RJ,142.92,1,credit_card,26.92,1525,14448,2,1,beleza_saude,SP,568.654496
SP,41.88,1,credit_card,8.88,575,3456,1,1,utilidades_domesticas,SP,48.464535
SP,168.14,1,boleto,18.3,922,7650,1,1,informatica_acessorios,MG,439.695869
SP,392.89,1,boleto,34.9,6150,76025,1,2,moveis_decoracao,SP,201.893968
SP,94.58,1,credit_card,14.78,234,7168,1,1,esporte_lazer,SP,29.549687
RJ,72.36,1,credit_card,16.36,650,15625,1,1,moveis_decoracao,SP,347.271926
SP,328.26,1,boleto,40.24,15400,32487,1,1,utilidades_domesticas,SP,142.513859
SP,71.71,1,credit_card,11.81,950,8866,1,1,moveis_decoracao,SP,317.179367
SP,71.62,1,credit_card,11.92,650,1456,1,1,beleza_saude,SP,392.283691
SP,209.15,1,credit_card,9.16,400,8000,1,1,beleza_saude,SP,38.014213
SP,121.7,1,boleto,34.7,1650,27600,1,1,utilidades_domesticas,SP,182.828412
RJ,133.98,1,credit_card,19.08,1850,11515,1,1,cama_mesa_banho,SP,438.175524
SP,121.76,1,credit_card,11.86,1050,14440,1,1,cama_mesa_banho,SP,141.429677
SP,36.46,1,credit_card,7.46,250,352,1,1,relogios_presentes,SP,6.877077
SP,103.14,1,credit_card,16.24,1383,20000,1,1,cama_mesa_banho,SP,311.464258
SP,31.67,1,credit_card,8.27,300,5600,1,1,esporte_lazer,SP,67.21397
SP,94.65,1,credit_card,26.78,1000,11804,2,1,cama_mesa_banho,MG,483.672494
SP,108.88,1,boleto,8.89,633,5148,1,1,beleza_saude,SP,9.344245
SP,57.99,1,credit_card,9.09,625,8976,1,1,brinquedos,SP,16.047504
SP,99.43,1,credit_card,9.44,250,3960,1,1,beleza_saude,SP,162.069002
SP,92.9,1,credit_card,12.9,700,20250,1,1,cama_mesa_banho,SP,335.43055
SP,186.7,1,credit_card,15.7,3500,22528,1,1,beleza_saude,SP,65.478028
SP,60.42,1,credit_card,15.42,200,2415,1,1,utilidades_domesticas,PR,337.350195
SP,81.78,1,boleto,11.88,950,23625,1,1,cama_mesa_banho,SP,104.417759
SP,124.39,1,boleto,17.49,902,6384,1,1,esporte_lazer,PR,289.006635
SP,53.48,1,credit_card,7.58,283,3192,1,1,moveis_decoracao,SP,49.498171
SP,54.62,1,boleto,8.72,150,2816,1,1,esporte_lazer,SP,27.036564
SP,95.09,1,credit_card,13.59,1150,11286,1,1,cama_mesa_banho,SP,296.868686
SP,686.1,1,credit_card,27.2,9600,39984,1,1,esporte_lazer,SP,39.635344
SP,218.11,1,credit_card,18.11,9750,12600,1,1,cama_mesa_banho,SP,198.173502
RJ,124.02,1,boleto,32.22,1300,3600,1,1,moveis_decoracao,SP,594.848439
RJ,86.15,1,credit_card,16.25,800,37800,1,1,esporte_lazer,MG,244.180639
SP,162.65,1,boleto,12.75,1700,7616,1,1,cama_mesa_banho,SP,148.826979
RJ,314.92,1,credit_card,14.93,1582,33635,1,1,brinquedos,RJ,17.088195
SP,163.24,1,boleto,8.34,600,1936,1,1,relogios_presentes,SP,106.988023
SP,130,1,credit_card,31,14500,96000,1,1,moveis_decoracao,SP,61.53522
RJ,61.1,1,credit_card,16.11,810,1920,1,1,informatica_acessorios,SP,617.038019
SP,118.35,1,credit_card,8.03,350,2850,1,1,beleza_saude,SP,73.828743
RJ,45.45,1,credit_card,7.55,700,2601,1,1,utilidades_domesticas,RJ,23.855293
RJ,283.33,1,credit_card,13.34,2800,20880,1,1,esporte_lazer,RJ,30.976193
SP,82.98,1,boleto,13.08,2600,15000,1,1,moveis_decoracao,SP,96.259091
SP,62.68,1,debit_card,12.69,900,11286,1,1,cama_mesa_banho,SP,294.419714
SP,110.19,1,credit_card,12.19,450,5643,1,1,beleza_saude,SP,606.292033
SP,49.7,1,boleto,15.1,254,3060,1,1,esporte_lazer,MG,331.565006
SP,82.65,1,credit_card,13.15,200,2100,1,1,relogios_presentes,SP,341.723601
SP,70.14,1,credit_card,11.15,200,3960,1,1,beleza_saude,SP,13.777822
SP,397.26,1,credit_card,27.26,2600,63000,1,1,esporte_lazer,SP,349.163739
RJ,48.17,1,credit_card,8.27,600,3200,1,1,beleza_saude,RJ,34.652607
SP,165.64,1,credit_card,39.74,6738,79872,1,1,cama_mesa_banho,SP,362.32586
SP,262.94,1,credit_card,12.95,1500,6300,1,1,moveis_decoracao,SP,6.280999
RJ,170.86,1,credit_card,18.86,1200,12000,1,1,esporte_lazer,SP,345.35586
SP,84.77,1,credit_card,25.37,8400,53820,1,1,brinquedos,SP,24.02601
SP,149.03,1,credit_card,15.03,1450,7514,1,1,esporte_lazer,SP,299.296302
SP,24.86,1,boleto,10.96,250,4800,1,1,cama_mesa_banho,SP,353.669407
SP,248.66,1,credit_card,14.66,1600,40000,1,1,esporte_lazer,SP,487.457256
SP,41.85,1,credit_card,11.85,1150,27000,1,1,beleza_saude,SP,596.386597
SP,73.77,1,credit_card,13.78,950,17500,1,1,beleza_saude,SP,569.507352
SP,22.29,1,credit_card,7.39,150,10560,1,1,beleza_saude,SP,155.055758
SP,199.51,1,credit_card,9.52,538,9384,1,1,beleza_saude,SP,14.198107
SP,121.76,1,credit_card,11.86,1400,3312,1,1,cama_mesa_banho,SP,138.033748
SP,82.91,1,credit_card,20.12,282,5809,1,2,beleza_saude,SP,127.740114
SP,110.99,1,credit_card,32.1,900,5808,2,2,brinquedos,SP,275.666662
SP,31.75,1,credit_card,11.85,250,8645,1,1,utilidades_domesticas,SP,182.669557
SP,68.82,1,credit_card,12.83,950,2560,1,1,cama_mesa_banho,SP,99.449609
SP,108.06,1,credit_card,15.41,501,7038,1,1,esporte_lazer,PR,318.04434
SP,138.07,1,credit_card,15.17,1550,9000,1,1,cama_mesa_banho,SP,300.841851
SP,24.68,1,credit_card,7.78,200,4800,1,1,cama_mesa_banho,SP,13.470595
SP,118.48,1,credit_card,22.49,1150,39375,1,1,cama_mesa_banho,SP,362.32586
SP,89.27,1,credit_card,9.37,950,11550,1,1,brinquedos,SP,34.041408
SP,125.12,1,boleto,13.12,575,5120,1,1,esporte_lazer,SP,281.401055
RJ,150.92,1,credit_card,38.72,1900,18900,1,1,cama_mesa_banho,SP,567.477122
SP,175.87,1,credit_card,15.88,800,14976,1,1,brinquedos,RJ,364.311233
SP,200.28,1,boleto,25.48,528,6384,1,1,informatica_acessorios,PR,532.397485
SP,793.27,1,credit_card,14.27,660,4256,1,1,relogios_presentes,SP,48.227549
SP,158.01,1,credit_card,18.11,2900,28000,1,1,cama_mesa_banho,SP,296.87821
SP,32.39,1,credit_card,7.39,200,4800,1,1,utilidades_domesticas,SP,3.314482
SP,73.84,1,boleto,14.51,1000,8866,1,1,moveis_decoracao,SP,321.704362
SP,69.24,1,credit_card,9.34,1100,10500,1,1,utilidades_domesticas,SP,86.995055
RJ,56.5,1,credit_card,16.6,1400,8000,1,1,cama_mesa_banho,SP,374.779468
SP,92.55,1,credit_card,15.65,2550,6600,1,1,informatica_acessorios,SP,137.853943
SP,444.92,1,credit_card,22.92,12850,48000,1,1,cama_mesa_banho,SP,424.15782
SP,76.94,1,credit_card,11.95,450,1280,1,1,informatica_acessorios,SP,241.242779
SP,41.27,1,credit_card,7.78,600,8008,1,1,beleza_saude,SP,16.502045
SP,398.14,1,credit_card,18.14,9700,37500,1,1,esporte_lazer,SP,51.248136
SP,57.75,1,credit_card,11.85,150,2816,1,1,esporte_lazer,SP,301.179759
RJ,333.91,1,debit_card,20.41,400,2992,1,1,beleza_saude,SP,509.014508
SP,55,1,boleto,15.1,200,1875,1,1,informatica_acessorios,MG,541.612892
SP,69.5,1,boleto,23.7,800,9600,1,1,cama_mesa_banho,SP,236.62403
SP,88.2,1,boleto,9.3,750,8000,1,1,beleza_saude,SP,4.312751
SP,44,1,voucher,9,950,14000,1,1,moveis_decoracao,SP,11.64388
RJ,66.74,1,credit_card,19.84,2150,14250,1,1,utilidades_domesticas,SP,336.808241
SP,403.95,1,credit_card,28.95,7700,18000,1,1,cama_mesa_banho,PR,821.475761
SP,178.51,1,credit_card,14.51,700,5832,1,1,esporte_lazer,SP,300.089263
SP,199.81,1,credit_card,12.81,4338,2856,1,1,relogios_presentes,SP,284.483486
SP,166.23,1,credit_card,23.69,1575,67038,1,1,cama_mesa_banho,SP,102.856271
RJ,66.99,1,credit_card,17.09,1400,6450,1,1,moveis_decoracao,MG,238.028136
RJ,82.43,1,credit_card,33.53,800,17075,1,2,cama_mesa_banho,SP,335.733113
SP,47.68,1,boleto,7.78,150,12500,1,1,esporte_lazer,SP,103.677645
SP,176.16,1,boleto,26.16,5200,30000,1,1,moveis_decoracao,SP,26.932713
SP,209.94,1,boleto,15.94,450,992,1,1,relogios_presentes,SP,19.046955
SP,246.99,1,credit_card,37.29,7800,45000,1,1,moveis_decoracao,SP,10.057101
RJ,548.45,1,credit_card,18.46,786,5236,1,1,beleza_saude,SP,293.98486
SP,46,1,credit_card,14.1,250,2378,1,1,informatica_acessorios,MG,483.498293
SP,139.16,1,credit_card,9.26,750,1728,1,1,informatica_acessorios,SP,11.385071
RJ,52.98,1,credit_card,7.94,150,640,1,1,beleza_saude,RJ,24.875789
SP,321.58,1,credit_card,22.58,3000,8349,1,1,moveis_decoracao,PR,548.60198
SP,130.16,1,credit_card,13.26,314,2772,1,1,relogios_presentes,SP,277.915901
RJ,69.53,1,credit_card,19.54,800,2560,1,1,cama_mesa_banho,SP,596.571101
SP,65.14,1,boleto,9.14,550,6240,1,1,cama_mesa_banho,SP,114.062462
SP,155.98,1,credit_card,16.08,150,1056,1,1,beleza_saude,RJ,361.974671
RJ,185.84,1,credit_card,15.94,584,2288,1,1,relogios_presentes,SP,535.37102
SP,72.66,1,credit_card,12.76,1225,18252,1,1,utilidades_domesticas,SP,291.976522
SP,46.85,1,credit_card,11.85,350,2560,1,1,cama_mesa_banho,SP,250.679898
SP,278.43,1,credit_card,18.53,3650,12000,1,1,cama_mesa_banho,SP,121.080613
SP,107.85,1,credit_card,8.85,887,13200,1,1,brinquedos,SP,4.291532
SP,192.22,1,credit_card,16.23,4100,12920,1,1,cama_mesa_banho,SP,254.674271
SP,137.08,1,credit_card,18.08,1300,8349,1,1,moveis_decoracao,PR,436.12257
SP,103.55,1,boleto,13.65,1850,23625,1,1,cama_mesa_banho,SP,224.050893
SP,176.16,1,credit_card,26.16,5200,30000,1,1,moveis_decoracao,SP,8.294466
SP,56.61,1,boleto,13.71,7550,9375,1,1,esporte_lazer,SP,224.832878
SP,340.47,1,credit_card,10.47,400,2992,1,1,beleza_saude,SP,40.501538
SP,38.42,1,credit_card,14.52,200,2340,1,1,informatica_acessorios,MG,506.405793
SP,62.78,1,boleto,7.78,250,640,1,1,relogios_presentes,SP,23.389187
RJ,94.62,1,credit_card,14.72,250,4400,1,1,brinquedos,RJ,72.163674
SP,57.78,1,credit_card,12.79,250,2080,1,1,utilidades_domesticas,SP,246.890575
SP,93.48,1,credit_card,13.58,1650,3080,1,1,cama_mesa_banho,SP,1.88021
SP,58.37,1,boleto,7.62,1110,3762,1,1,beleza_saude,SP,126.516624
SP,544.18,1,credit_card,54.18,5247,86630,1,1,esporte_lazer,SP,318.916053
SP,459.5,1,credit_card,69.6,30000,216000,1,1,utilidades_domesticas,SP,145.92299
SP,58.59,1,credit_card,12.69,600,1800,1,1,moveis_decoracao,SP,318.778481
SP,72.98,1,credit_card,13.08,2050,20000,1,1,cama_mesa_banho,SP,31.029913
SP,62.74,1,credit_card,12.79,350,4275,1,1,cama_mesa_banho,SP,319.210122
RJ,135.08,1,credit_card,15.59,175,2376,1,1,esporte_lazer,SP,330.836513
SP,102.48,1,boleto,12.58,750,12000,1,1,moveis_decoracao,SP,59.859405
SP,101.73,1,credit_card,11.83,1500,20000,1,1,brinquedos,SP,16.448252
SP,368.6,1,credit_card,18.7,900,11400,1,1,beleza_saude,PR,361.128001
SP,38.63,1,credit_card,8.64,250,4500,1,1,esporte_lazer,SP,136.810202
SP,230.1,1,credit_card,15.11,3300,54000,1,1,cama_mesa_banho,SP,28.759295
SP,85.81,1,credit_card,7.81,250,640,1,1,relogios_presentes,SP,4.016043
SP,75.03,1,credit_card,20.87,1550,13230,1,1,utilidades_domesticas,SP,407.74135
SP,50.49,1,credit_card,7.56,175,2210,1,1,esporte_lazer,SP,14.481053
SP,216.06,1,credit_card,16.16,700,10000,1,1,esporte_lazer,PR,334.554323
RJ,89.75,1,credit_card,17.75,2700,27000,1,1,utilidades_domesticas,SP,378.255898
RJ,57.29,1,credit_card,15.79,600,6000,1,1,moveis_decoracao,PR,697.599321
RJ,89.17,1,credit_card,14.27,350,4096,1,1,informatica_acessorios,SP,345.079939
RJ,221.88,1,boleto,21.89,2600,16632,1,1,cama_mesa_banho,SP,594.400813
SP,95.31,1,credit_card,15.31,300,2464,1,1,relogios_presentes,RJ,699.466567
RJ,118.17,1,boleto,18.27,700,1750,1,1,moveis_decoracao,PR,1217.857779
SP,354.64,1,credit_card,74.65,12500,16000,1,2,informatica_acessorios,MG,342.0058
SP,56.37,1,credit_card,13.37,1150,27000,1,1,utilidades_domesticas,SP,190.405029
SP,76.78,1,credit_card,7.78,300,1632,1,1,informatica_acessorios,SP,36.721168
RJ,111.88,1,credit_card,19.08,360,4576,1,1,beleza_saude,RJ,90.460966
SP,30.35,1,credit_card,11.85,200,23625,1,1,moveis_decoracao,SP,299.686547
SP,896.28,1,boleto,18.28,2700,54872,1,1,informatica_acessorios,PR,545.688868
SP,58.62,1,boleto,8.72,400,3750,1,1,moveis_decoracao,SP,105.862084
RJ,43.1,1,credit_card,14.1,250,352,1,1,relogios_presentes,SP,346.014859
RJ,1165.99,1,credit_card,16.34,500,1728,1,1,beleza_saude,RJ,61.271422
SP,99.34,1,credit_card,9.44,750,9900,1,1,moveis_decoracao,SP,39.328465
RJ,62.38,1,credit_card,15.43,500,3300,1,1,informatica_acessorios,SP,356.912139
SP,101.73,1,boleto,11.83,1500,20000,1,1,brinquedos,SP,10.816179
SP,27.77,1,credit_card,7.78,226,7038,1,1,informatica_acessorios,SP,26.708067
SP,66.89,1,credit_card,11.89,150,352,1,1,relogios_presentes,SP,194.85
SP,211.91,1,credit_card,12.02,2134,8800,1,1,beleza_saude,SP,16.985312
SP,152.44,1,credit_card,18.44,2800,16000,1,1,moveis_decoracao,SP,10.296761
SP,42.77,1,credit_card,7.78,200,4500,1,1,beleza_saude,SP,28.061805
RJ,46,1,voucher,15.1,350,4800,1,1,cama_mesa_banho,SP,559.141676
SP,45.01,1,boleto,15.11,217,1260,1,1,utilidades_domesticas,PR,336.47967
SP,112.8,1,credit_card,17,700,35000,1,1,cama_mesa_banho,SP,46.06321
SP,40.7,1,credit_card,10.96,145,1872,1,1,informatica_acessorios,SP,419.929972
SP,115.71,1,credit_card,15.81,1800,3600,1,1,moveis_decoracao,SP,323.243251
SP,112.84,1,credit_card,13.04,425,6396,1,1,utilidades_domesticas,SP,266.008615
SP,63.55,1,credit_card,8.55,380,2431,1,1,beleza_saude,SP,4.852414
RJ,68.35,1,credit_card,30.46,550,9408,1,1,utilidades_domesticas,SP,336.666253
SP,47.82,1,credit_card,13.82,700,27000,1,1,utilidades_domesticas,SP,158.455873
SP,77.95,1,credit_card,11.96,200,2100,1,1,relogios_presentes,SP,337.67251
RJ,98.23,1,credit_card,15.33,350,3060,1,1,brinquedos,SP,444.670163
SP,118.41,1,credit_card,8.51,173,2808,1,1,informatica_acessorios,SP,60.321009
SP,140.51,1,credit_card,11.51,200,640,1,1,relogios_presentes,SP,577.391517
SP,65.79,1,boleto,12.81,1110,3762,1,1,beleza_saude,SP,286.79932
RJ,108,1,credit_card,21.1,1383,20000,1,1,cama_mesa_banho,SP,609.423806
RJ,185.76,1,credit_card,9.77,600,352,1,1,relogios_presentes,RJ,18.332729
SP,85.62,1,credit_card,13.62,150,2912,1,1,informatica_acessorios,PR,523.520093
RJ,284.71,1,credit_card,24.81,3600,42875,1,1,cama_mesa_banho,MG,360.967706
SP,312.53,1,credit_card,14.53,4450,10672,1,1,utilidades_domesticas,SP,130.744632
SP,161.37,1,credit_card,21.47,2400,25296,1,1,utilidades_domesticas,MG,560.890463
SP,34.44,1,credit_card,7.45,200,12000,1,1,esporte_lazer,SP,4.273857
SP,200.04,1,credit_card,10.14,1000,15120,1,1,brinquedos,SP,10.560596
RJ,54,1,credit_card,14.1,300,8000,1,1,informatica_acessorios,MG,324.798853
SP,61.69,1,boleto,12.79,350,3344,1,1,utilidades_domesticas,SP,182.030163
SP,140.87,1,credit_card,14.97,1800,4500,1,1,cama_mesa_banho,SP,163.762226
SP,40.97,1,boleto,8.97,575,3456,1,1,utilidades_domesticas,SP,29.799154
SP,99.9,1,credit_card,0,584,2288,1,1,relogios_presentes,SP,296.754598
RJ,102.48,1,boleto,12.58,527,3744,1,1,beleza_saude,RJ,29.880617
SP,49.39,1,credit_card,19.4,1000,16000,1,1,esporte_lazer,PR,441.251126
SP,169.87,1,credit_card,17.97,4338,2856,1,1,relogios_presentes,SP,211.266496
SP,143.65,1,credit_card,14.65,400,1547,1,1,informatica_acessorios,RJ,365.237941
SP,162.3,1,boleto,14.4,2100,4500,1,1,cama_mesa_banho,SP,118.835805
SP,107.39,1,credit_card,23.39,1400,3600,1,1,cama_mesa_banho,MG,701.865149
SP,123,1,boleto,13.11,207,2926,1,1,informatica_acessorios,SP,167.12849
RJ,448.71,1,credit_card,19.71,10200,57120,1,1,utilidades_domesticas,PR,673.053873
SP,41.64,1,boleto,11.74,1360,24360,1,1,brinquedos,SP,293.44102
RJ,270.57,1,credit_card,90.66,19950,120000,1,1,cama_mesa_banho,MG,343.608299
SP,93.57,1,credit_card,13.58,650,4125,1,1,informatica_acessorios,SP,252.503015
SP,52.27,1,boleto,13.37,550,6000,1,1,cama_mesa_banho,SP,113.692905
SP,67.5,1,boleto,17.6,1300,6450,1,1,cama_mesa_banho,MG,254.941476
SP,54,1,credit_card,14.1,300,8000,1,1,informatica_acessorios,MG,447.987613
